FULL_NAME,DRAFT_YEAR,RET_YEAR,SP,OLDHEAD,MIDDLE,MODERN,GP,PTS,REB,AST,STL,BLK,PPG,RPG,APG,SPG,BPG,FG_PCT,FG3_PCT,FT_PCT,RINGS,FMVP,MVP,ALL_NBA,ALL_STAR,ALL_DEF,ROTY,DPOY,HOF
Robert Pack,1991,2003,13,0,1,0,552,4921,1112.0,2556,605,43,8.9,2.0,4.6,1.1,0.1,0.425,0.292,0.787,0,0,0,0,0,0,0,0,0
Dave Deutsch,1966,1966,1,1,0,0,19,21,21.0,15,0,0,1.1,1.1,0.8,0.0,0.0,0.167,0.0,0.45,0,0,0,0,0,0,0,0,0
Paul Silas,1964,1979,16,1,0,0,1254,11782,12357.0,2572,0,0,9.4,9.9,2.1,0.0,0.0,0.432,0.0,0.673,3,0,0,0,2,5,0,0,0
Jay Arnette,1963,1965,3,1,0,0,114,424,116.0,139,0,0,3.7,1.0,1.2,0.0,0.0,0.365,0.0,0.76,0,0,0,0,0,0,0,0,0
Jerome Henderson,1985,1986,2,0,1,0,7,16,8.0,0,1,1,2.3,1.1,0.0,0.1,0.1,0.375,0.0,1.0,0,0,0,0,0,0,0,0,0
Mindaugas Kuzminskas,2016,2017,2,0,0,1,69,425,126.0,69,29,11,6.2,1.8,1.0,0.4,0.2,0.426,0.321,0.809,0,0,0,0,0,0,0,0,0
Hasheem Thabeet,2009,2013,5,0,0,1,224,483,595.0,27,59,184,2.2,2.7,0.1,0.3,0.8,0.567,0.0,0.578,0,0,0,0,0,0,0,0,0
Matt Barnes,2003,2016,14,0,0,1,929,7589,4281.0,1691,714,444,8.2,4.6,1.8,0.8,0.5,0.436,0.335,0.745,1,0,0,0,0,0,0,0,0
Rudy Fernandez,2008,2011,4,0,0,1,249,2254,608.0,554,249,40,9.1,2.4,2.2,1.0,0.2,0.399,0.36,0.84,0,0,0,0,0,0,0,0,0
Jarrett Jack,2005,2017,13,0,0,1,867,9349,2487.0,3952,683,107,10.8,2.9,4.6,0.8,0.1,0.44,0.343,0.855,0,0,0,0,0,0,0,0,0
Bart Kofoed,1987,1992,6,0,1,0,111,162,56.0,108,19,4,1.5,0.5,1.0,0.2,0.0,0.387,0.188,0.614,0,0,0,0,0,0,0,0,0
Leandro Barbosa,2003,2016,14,0,0,1,850,9035,1720.0,1775,693,121,10.6,2.0,2.1,0.8,0.1,0.459,0.387,0.821,1,0,0,0,0,0,0,0,0
Ed Kalafat,1954,1956,3,1,0,0,209,1474,1182.0,310,0,0,7.1,5.7,1.5,0.0,0.0,0.345,0.0,0.688,0,0,0,0,0,0,0,0,0
Wally Walker,1976,1983,8,1,0,0,565,3968,1759.0,844,0,0,7.0,3.1,1.5,0.0,0.0,0.467,0.0,0.643,2,0,0,0,0,0,0,0,0
Edmund Sherod,1982,1982,1,0,1,0,64,395,149.0,311,96,14,6.2,2.3,4.9,1.5,0.2,0.406,0.077,0.65,0,0,0,0,0,0,0,0,0
Odis Allison,1971,1971,1,1,0,0,36,67,45.0,10,0,0,1.9,1.2,0.3,0.0,0.0,0.218,0.0,0.541,0,0,0,0,0,0,0,0,0
Jake Tsakalidis,2000,2006,7,0,0,1,315,1497,1238.0,101,73,223,4.8,3.9,0.3,0.2,0.7,0.49,0.0,0.657,0,0,0,0,0,0,0,0,0
Dick Eichhorst,1961,1961,1,1,0,0,1,2,1.0,3,0,0,2.0,1.0,3.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0
Eddie House,2000,2010,11,0,0,1,717,5356,1223.0,1112,470,58,7.5,1.7,1.6,0.7,0.1,0.409,0.39,0.851,1,0,0,0,0,0,0,0,0
Nelson Bobb,1949,1952,4,1,0,0,227,1052,405.0,488,0,0,4.6,1.8,2.1,0.0,0.0,0.35,0.0,0.612,0,0,0,0,0,0,0,0,0
Jack Parkinson,1949,1949,1,1,0,0,4,3,,2,0,0,0.8,0.0,0.5,0.0,0.0,0.083,0.0,1.0,0,0,0,0,0,0,0,0,0
Joe Chealey,2018,2019,2,0,0,1,5,4,0.0,2,4,0,0.8,0.0,0.4,0.8,0.0,0.1,0.0,1.0,0,0,0,0,0,0,0,0,0
Michael Anderson,1988,1988,1,0,1,0,36,204,89.0,153,44,3,5.7,2.5,4.2,1.2,0.1,0.417,0.143,0.695,0,0,0,0,0,0,0,0,0
Lorenzo Williams,1992,1999,8,0,1,0,253,757,1603.0,247,134,350,3.0,6.3,1.0,0.5,1.4,0.469,0.0,0.377,0,0,0,0,0,0,0,0,0
David Pope,1984,1985,2,0,1,0,33,62,29.0,9,5,4,1.9,0.9,0.3,0.2,0.1,0.356,0.5,0.529,0,0,0,0,0,0,0,0,0
Evers Burns,1993,1993,1,0,1,0,23,56,30.0,9,6,3,2.4,1.3,0.4,0.3,0.1,0.4,0.0,0.522,0,0,0,0,0,0,0,0,0
Larry Krystkowiak,1986,1996,11,0,1,0,420,3425,2051.0,513,264,62,8.2,4.9,1.2,0.6,0.1,0.457,0.139,0.795,0,0,0,0,0,0,0,0,0
Raymond Felton,2005,2018,14,0,0,1,971,10853,2867.0,5096,1144,207,11.2,3.0,5.2,1.2,0.2,0.412,0.329,0.79,0,0,0,0,0,0,0,0,0
Morris Peterson,2000,2010,11,0,0,1,711,7628,2483.0,1090,639,136,10.7,3.5,1.5,0.9,0.2,0.418,0.373,0.773,0,0,0,0,0,0,0,0,0
James Singleton,2005,2011,7,0,0,1,243,954,910.0,109,97,117,3.9,3.7,0.4,0.4,0.5,0.462,0.292,0.833,0,0,0,0,0,0,0,0,0
Brian Heaney,1969,1969,1,1,0,0,14,28,4.0,6,0,0,2.0,0.3,0.4,0.0,0.0,0.542,0.0,0.5,0,0,0,0,0,0,0,0,0
Hanno Mottola,2000,2001,2,0,0,1,155,715,442.0,75,31,28,4.6,2.9,0.5,0.2,0.2,0.442,0.062,0.783,0,0,0,0,0,0,0,0,0
Robert Horry,1992,2007,16,0,1,0,1107,7715,5269.0,2343,1158,1035,7.0,4.8,2.1,1.0,0.9,0.425,0.341,0.726,7,0,0,0,0,0,0,0,0
John Williamson,1976,1980,5,1,0,0,288,5802,722.0,813,0,0,20.1,2.5,2.8,0.0,0.0,0.449,0.0,0.833,0,0,0,0,0,0,0,0,0
Trayvon Palmer,2021,2021,1,0,0,1,1,0,2.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Loren Meyer,1995,1998,4,0,1,0,140,645,480.0,77,31,50,4.6,3.4,0.6,0.2,0.4,0.432,0.348,0.696,0,0,0,0,0,0,0,0,0
Theron Smith,2003,2004,2,0,0,1,53,149,157.0,35,11,9,2.8,3.0,0.7,0.2,0.2,0.335,0.375,0.833,0,0,0,0,0,0,0,0,0
William Towery,1948,1949,2,1,0,0,128,1198,,313,0,0,9.4,0.0,2.4,0.0,0.0,0.293,0.0,0.748,0,0,0,0,0,0,0,0,0
Furkan Aldemir,2014,2014,1,0,0,1,41,93,176.0,28,17,16,2.3,4.3,0.7,0.4,0.4,0.513,0.0,0.481,0,0,0,0,0,0,0,0,0
Will Cherry,2014,2014,1,0,0,1,8,15,5.0,8,6,1,1.9,0.6,1.0,0.8,0.1,0.263,0.222,0.5,0,0,0,0,0,0,0,0,0
Blair Rasmussen,1985,1992,8,0,1,0,532,5119,3006.0,467,210,484,9.6,5.7,0.9,0.4,0.9,0.472,0.257,0.767,0,0,0,0,0,0,0,0,0
Maurice Harkless,2012,2021,10,0,0,1,621,4259,2198.0,572,583,399,6.9,3.5,0.9,0.9,0.6,0.474,0.32,0.624,0,0,0,0,0,0,0,0,0
John Duren,1980,1982,3,0,1,0,201,712,226.0,411,104,11,3.5,1.1,2.0,0.5,0.1,0.435,0.12,0.75,0,0,0,0,0,0,0,0,0
John Starks,1988,2001,14,0,1,0,866,10829,2129.0,3085,951,106,12.5,2.5,3.6,1.1,0.1,0.412,0.34,0.769,0,0,0,0,1,1,0,0,0
Larry McNeill,1973,1978,6,1,0,0,297,2533,1440.0,225,0,0,8.5,4.8,0.8,0.0,0.0,0.466,0.0,0.779,0,0,0,0,0,0,0,0,0
Jim Reid,1967,1967,1,1,0,0,6,21,11.0,3,0,0,3.5,1.8,0.5,0.0,0.0,0.5,0.0,0.2,0,0,0,0,0,0,0,0,0
Paul McConnell,1952,1952,1,1,0,0,14,68,34.0,41,0,0,4.9,2.4,2.9,0.0,0.0,0.38,0.0,0.483,0,0,0,0,0,0,0,0,0
Chris Jefferies,2002,2003,2,0,0,1,72,281,88.0,29,23,23,3.9,1.2,0.4,0.3,0.3,0.383,0.365,0.667,0,0,0,0,0,0,0,0,0
LeRon Ellis,1991,1995,5,0,1,0,91,277,220.0,29,25,37,3.0,2.4,0.3,0.3,0.4,0.433,0.0,0.613,0,0,0,0,0,0,0,0,0
Bryant Stith,1992,2001,10,0,1,0,586,5946,1983.0,1178,594,130,10.1,3.4,2.0,1.0,0.2,0.424,0.329,0.841,0,0,0,0,0,0,0,0,0
Jeff Webb,1970,1971,2,1,0,0,75,161,59.0,42,0,0,2.1,0.8,0.6,0.0,0.0,0.376,0.0,0.711,1,0,0,0,0,0,0,0,0
Brian Skinner,1998,2011,14,0,1,0,608,2876,2841.0,288,256,532,4.7,4.7,0.5,0.4,0.9,0.494,0.333,0.566,0,0,0,0,0,0,0,0,0
Joe Dumars,1985,1998,14,0,1,0,1018,16402,2203.0,4612,902,83,16.1,2.2,4.5,0.9,0.1,0.46,0.382,0.843,2,1,0,3,6,5,0,0,1
Jerrod Mustaf,1990,1993,4,0,1,0,179,721,452.0,99,54,46,4.0,2.5,0.6,0.3,0.3,0.449,0.0,0.648,0,0,0,0,0,0,0,0,0
Chris Hunter,2009,2009,1,0,0,1,60,270,167.0,37,13,35,4.5,2.8,0.6,0.2,0.6,0.502,0.0,0.754,0,0,0,0,0,0,0,0,0
John Palmer,1946,1948,3,1,0,0,148,1737,,187,0,0,11.7,0.0,1.3,0.0,0.0,0.326,0.0,0.739,0,0,0,0,0,0,0,0,0
Greg Kelser,1979,1984,6,0,1,0,305,2961,1402.0,411,239,150,9.7,4.6,1.3,0.8,0.5,0.486,0.167,0.686,0,0,0,0,0,0,0,0,0
Wallace Jones,1949,1951,3,1,0,0,140,1428,408.0,429,0,0,10.2,2.9,3.1,0.0,0.0,0.355,0.0,0.757,0,0,0,0,0,0,0,0,0
Cliff T. Robinson,1979,1991,13,0,1,0,629,10823,5237.0,1249,655,441,17.2,8.3,2.0,1.0,0.7,0.468,0.194,0.722,0,0,0,0,0,0,0,0,0
Darnell Valentine,1981,1990,10,0,1,0,620,5400,1318.0,3080,910,58,8.7,2.1,5.0,1.5,0.1,0.437,0.261,0.787,0,0,0,0,0,0,0,0,0
Greg Bunch,1978,1978,1,1,0,0,12,28,17.0,4,0,0,2.3,1.4,0.3,0.0,0.0,0.346,0.0,0.833,0,0,0,0,0,0,0,0,0
George McCloud,1989,2001,13,0,1,0,766,6925,2342.0,1769,593,190,9.0,3.1,2.3,0.8,0.2,0.402,0.358,0.81,0,0,0,0,0,0,0,0,0
David Andersen,2009,2010,2,0,0,1,103,501,292.0,57,20,21,4.9,2.8,0.6,0.2,0.2,0.44,0.347,0.674,0,0,0,0,0,0,0,0,0
George Mikan,1948,1955,8,1,0,0,439,10156,4167.0,1245,0,0,23.1,9.5,2.8,0.0,0.0,0.404,0.0,0.782,5,0,0,6,4,0,0,0,1
Bob Burrow,1956,1957,2,1,0,0,81,459,357.0,47,0,0,5.7,4.4,0.6,0.0,0.0,0.365,0.0,0.578,0,0,0,0,0,0,0,0,0
Ronnie Brewer,2006,2013,8,0,0,1,502,3940,1427.0,828,622,120,7.8,2.8,1.6,1.2,0.2,0.49,0.254,0.675,0,0,0,0,0,0,0,0,0
Rolando Blackman,1981,1993,13,0,1,0,980,17623,3278.0,2981,715,274,18.0,3.3,3.0,0.7,0.3,0.493,0.343,0.84,0,0,0,0,4,0,0,0,0
Bonzie Colson,2018,2018,1,0,0,1,8,39,30.0,3,5,1,4.9,3.8,0.4,0.6,0.1,0.333,0.238,0.889,0,0,0,0,0,0,0,0,0
Dave Bing,1966,1977,12,1,0,0,901,18327,3420.0,5397,0,0,20.3,3.8,6.0,0.0,0.0,0.441,0.0,0.775,0,0,0,3,7,0,1,0,1
Acie Earl,1993,1996,4,0,1,0,193,980,517.0,61,63,126,5.1,2.7,0.3,0.3,0.7,0.403,0.0,0.667,0,0,0,0,0,0,0,0,0
Ron Williams,1968,1975,8,1,0,0,516,4797,971.0,1818,0,0,9.3,1.9,3.5,0.0,0.0,0.441,0.0,0.833,0,0,0,0,0,0,0,0,0
Donte Grantham,2018,2018,1,0,0,1,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
George Senesky,1946,1953,8,1,0,0,482,3455,878.0,1553,0,0,7.2,1.8,3.2,0.0,0.0,0.313,0.0,0.702,1,0,0,0,0,0,0,0,0
Rod Strickland,1988,2004,17,0,1,0,1094,14463,4084.0,7987,1616,215,13.2,3.7,7.3,1.5,0.2,0.454,0.282,0.721,0,0,0,1,0,0,0,0,0
Kennedy Chandler,2022,2022,1,0,0,1,36,78,38.0,58,12,5,2.2,1.1,1.6,0.3,0.1,0.422,0.133,0.462,0,0,0,0,0,0,0,0,0
Malik Allen,2001,2010,10,0,0,1,478,2334,1353.0,228,130,220,4.9,2.8,0.5,0.3,0.5,0.439,0.188,0.778,0,0,0,0,0,0,0,0,0
Chris Webber,1993,2007,15,0,1,0,831,17182,8124.0,3526,1197,1200,20.7,9.8,4.2,1.4,1.4,0.479,0.299,0.649,0,0,0,5,5,0,1,0,1
Joe Reaves,1973,1973,1,1,0,0,7,16,8.0,1,0,0,2.3,1.1,0.1,0.0,0.0,0.545,0.0,0.364,0,0,0,0,0,0,0,0,0
Rex Chapman,1988,1999,12,0,1,0,666,9731,1645.0,1798,592,129,14.6,2.5,2.7,0.9,0.2,0.43,0.35,0.8,0,0,0,0,0,0,0,0,0
Andy Walker,1976,1976,1,1,0,0,40,180,75.0,32,0,0,4.5,1.9,0.8,0.0,0.0,0.462,0.0,0.766,0,0,0,0,0,0,0,0,0
Mike Scott,2012,2020,9,0,0,1,555,3736,1727.0,499,183,74,6.7,3.1,0.9,0.3,0.1,0.453,0.362,0.757,0,0,0,0,0,0,0,0,0
Carlik Jones,2021,2022,2,0,0,1,12,24,8.0,11,3,0,2.0,0.7,0.9,0.2,0.0,0.292,0.429,0.7,0,0,0,0,0,0,0,0,0
Wayman Britt,1977,1977,1,1,0,0,7,9,4.0,2,0,0,1.3,0.6,0.3,0.0,0.0,0.3,0.0,0.75,0,0,0,0,0,0,0,0,0
Bob Wiesenhahn,1961,1961,1,1,0,0,60,119,112.0,23,0,0,2.0,1.9,0.4,0.0,0.0,0.317,0.0,0.567,0,0,0,0,0,0,0,0,0
Mark Strickland,1994,2002,9,0,1,0,281,1281,771.0,102,79,110,4.6,2.7,0.4,0.3,0.4,0.488,0.222,0.668,0,0,0,0,0,0,0,0,0
Anthony Goldwire,1995,2005,11,0,1,0,266,1667,359.0,737,167,9,6.3,1.3,2.8,0.6,0.0,0.407,0.386,0.792,0,0,0,0,0,0,0,0,0
Moe Becker,1946,1946,1,1,0,0,43,162,,30,0,0,3.8,0.0,0.7,0.0,0.0,0.196,0.0,0.5,0,0,0,0,0,0,0,0,0
Josh Christopher,2021,2022,2,0,0,1,138,959,257.0,223,98,28,6.9,1.9,1.6,0.7,0.2,0.455,0.277,0.74,0,0,0,0,0,0,0,0,0
Shaq Buchanan,2021,2021,1,0,0,1,2,2,2.0,2,1,0,1.0,1.0,1.0,0.5,0.0,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0
Stromile Swift,2000,2008,9,0,0,1,547,4582,2535.0,275,354,683,8.4,4.6,0.5,0.6,1.2,0.473,0.074,0.699,0,0,0,0,0,0,0,0,0
Butch Beard,1969,1978,10,1,0,0,605,5622,2042.0,2189,0,0,9.3,3.4,3.6,0.0,0.0,0.487,0.0,0.771,1,0,0,0,1,0,0,0,0
Paul McPherson,2000,2000,1,0,0,1,55,262,79.0,38,25,4,4.8,1.4,0.7,0.5,0.1,0.505,0.167,0.724,0,0,0,0,0,0,0,0,0
Irv Torgoff,1946,1948,3,1,0,0,147,997,,106,0,0,6.8,0.0,0.7,0.0,0.0,0.246,0.0,0.771,0,0,0,0,0,0,0,0,0
Tom Gugliotta,1992,2004,13,0,1,0,763,9895,5589.0,2140,1079,492,13.0,7.3,2.8,1.4,0.6,0.451,0.284,0.757,0,0,0,0,1,0,0,0,0
Rollen Hans,1953,1954,2,1,0,0,80,556,176.0,207,0,0,7.0,2.2,2.6,0.0,0.0,0.38,0.0,0.556,0,0,0,0,0,0,0,0,0
Dionte Christmas,2013,2013,1,0,0,1,31,71,38.0,8,2,3,2.3,1.2,0.3,0.1,0.1,0.355,0.29,0.75,0,0,0,0,0,0,0,0,0
DeMarco Johnson,1999,1999,1,0,1,0,5,6,7.0,0,1,0,1.2,1.4,0.0,0.2,0.0,0.333,0.0,0.0,0,0,0,0,0,0,0,0,0
Tyler Cavanaugh,2017,2018,2,0,0,1,50,192,135.0,28,9,4,3.8,2.7,0.6,0.2,0.1,0.432,0.351,0.826,0,0,0,0,0,0,0,0,0
Noel Felix,2005,2005,1,0,0,1,12,18,13.0,2,2,3,1.5,1.1,0.2,0.2,0.2,0.24,0.333,0.625,0,0,0,0,0,0,0,0,0
Nick Anderson,1989,2001,13,0,1,0,800,11529,4064.0,2087,1114,364,14.4,5.1,2.6,1.4,0.5,0.446,0.356,0.667,0,0,0,0,0,0,0,0,0
Richie Frahm,2003,2007,5,0,0,1,140,502,164.0,83,37,10,3.6,1.2,0.6,0.3,0.1,0.411,0.356,0.81,0,0,0,0,0,0,0,0,0
Anthony Frederick,1988,1991,4,0,1,0,147,718,280.0,135,76,45,4.9,1.9,0.9,0.5,0.3,0.439,0.273,0.699,0,0,0,0,0,0,0,0,0
Jack Smiley,1948,1949,2,1,0,0,118,726,,299,0,0,6.2,0.0,2.5,0.0,0.0,0.256,0.0,0.679,0,0,0,0,0,0,0,0,0
Rock Lee,1981,1981,1,0,1,0,2,2,1.0,2,0,0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0
Rowland Garrett,1972,1976,5,1,0,0,263,1337,607.0,106,0,0,5.1,2.3,0.4,0.0,0.0,0.441,0.0,0.772,0,0,0,0,0,0,0,0,0
Dick Ricketts,1955,1957,3,1,0,0,212,1974,1337.0,447,0,0,9.3,6.3,2.1,0.0,0.0,0.328,0.0,0.692,0,0,0,0,0,0,0,0,0
Tamar Slay,2002,2004,3,0,0,1,66,173,70.0,31,26,4,2.6,1.1,0.5,0.4,0.1,0.361,0.265,0.538,0,0,0,0,0,0,0,0,0
Ron Brewer,1978,1985,8,1,0,0,501,5971,971.0,920,0,0,11.9,1.9,1.8,0.0,0.0,0.459,0.0,0.824,0,0,0,0,0,0,0,0,0
Steven Hill,2008,2008,1,0,0,1,1,2,3.0,0,0,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Ivano Newbill,1994,1997,4,0,1,0,134,198,354.0,50,50,29,1.5,2.6,0.4,0.4,0.2,0.394,1.0,0.433,0,0,0,0,0,0,0,0,0
Chris Andersen,2001,2016,16,0,0,1,695,3755,3493.0,337,312,991,5.4,5.0,0.5,0.4,1.4,0.532,0.221,0.654,1,0,0,0,0,0,0,0,0
Slavko Vranes,2003,2003,1,0,0,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Terrance Roberson,2000,2000,1,0,0,1,3,0,1.0,1,0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Michael Hawkins,1996,2000,5,0,1,0,75,132,68.0,117,21,2,1.8,0.9,1.6,0.3,0.0,0.377,0.305,0.8,0,0,0,0,0,0,0,0,0
Elijah Hughes,2020,2021,2,0,0,1,54,157,67.0,28,15,9,2.9,1.2,0.5,0.3,0.2,0.328,0.28,0.769,0,0,0,0,0,0,0,0,0
Erick Dampier,1996,2011,16,0,1,0,987,7309,7005.0,817,330,1398,7.4,7.1,0.8,0.3,1.4,0.498,0.125,0.626,0,0,0,0,0,0,0,0,0
Vincenzo Esposito,1995,1995,1,0,1,0,30,116,16.0,23,7,0,3.9,0.5,0.8,0.2,0.0,0.36,0.232,0.795,0,0,0,0,0,0,0,0,0
John Fairchild,1965,1965,1,1,0,0,30,60,45.0,11,0,0,2.0,1.5,0.4,0.0,0.0,0.258,0.0,0.7,0,0,0,0,0,0,0,0,0
Francisco Garcia,2005,2014,10,0,0,1,549,4323,1400.0,747,441,388,7.9,2.6,1.4,0.8,0.7,0.427,0.357,0.799,0,0,0,0,0,0,0,0,0
Bobby Wanzer,1948,1956,9,1,0,0,568,6924,1979.0,1830,0,0,12.2,3.5,3.2,0.0,0.0,0.393,0.0,0.802,1,0,0,3,5,0,0,0,1
Bob Weiss,1965,1976,12,1,0,0,783,5989,1398.0,2931,0,0,7.6,1.8,3.7,0.0,0.0,0.428,0.0,0.828,1,0,0,0,0,0,0,0,0
Butch Lee,1978,1979,2,1,0,0,96,773,137.0,307,0,0,8.1,1.4,3.2,0.0,0.0,0.45,0.0,0.761,1,0,0,0,0,0,0,0,0
Ken Murray,1950,1954,5,1,0,0,181,1471,599.0,482,0,0,8.1,3.3,2.7,0.0,0.0,0.335,0.0,0.747,0,0,0,0,0,0,0,0,0
Herm Schaefer,1948,1949,2,1,0,0,123,932,,388,0,0,7.6,0.0,3.2,0.0,0.0,0.379,0.0,0.828,2,0,0,0,0,0,0,0,0
Oscar Torres,2001,2002,2,0,0,1,82,442,134.0,43,29,11,5.4,1.6,0.5,0.4,0.1,0.401,0.317,0.768,0,0,0,0,0,0,0,0,0
Ricky Sobers,1975,1985,11,1,0,0,821,10902,2132.0,3525,0,0,13.3,2.6,4.3,0.0,0.0,0.459,0.0,0.843,0,0,0,0,0,0,0,0,0
Jason Smith,2007,2018,12,0,0,1,616,3777,2075.0,453,208,408,6.1,3.4,0.7,0.3,0.7,0.468,0.333,0.783,0,0,0,0,0,0,0,0,0
Phil Sellers,1976,1976,1,1,0,0,44,198,41.0,25,0,0,4.5,0.9,0.6,0.0,0.0,0.384,0.0,0.722,0,0,0,0,0,0,0,0,0
Julyan Stone,2011,2017,7,0,0,1,70,80,77.0,77,16,8,1.1,1.1,1.1,0.2,0.1,0.444,0.312,0.7,0,0,0,0,0,0,0,0,0
Jeff McInnis,1996,2007,12,0,1,0,576,5396,1170.0,2514,371,31,9.4,2.0,4.4,0.6,0.1,0.431,0.328,0.796,0,0,0,0,0,0,0,0,0
Armand Cure,1946,1946,1,1,0,0,12,10,,0,0,0,0.8,0.0,0.0,0.0,0.0,0.267,0.0,0.667,0,0,0,0,0,0,0,0,0
Dick Dickey,1951,1951,1,1,0,0,45,127,81.0,50,0,0,2.8,1.8,1.1,0.0,0.0,0.294,0.0,0.681,0,0,0,0,0,0,0,0,0
Jesse Dark,1974,1974,1,1,0,0,47,170,37.0,30,0,0,3.6,0.8,0.6,0.0,0.0,0.471,0.0,0.55,0,0,0,0,0,0,0,0,0
Scooter McCray,1983,1986,4,0,1,0,77,224,190.0,74,21,26,2.9,2.5,1.0,0.3,0.3,0.423,0.0,0.611,0,0,0,0,0,0,0,0,0
Aleksandar Radojevic,1999,2004,6,0,1,0,15,26,36.0,7,2,3,1.7,2.4,0.5,0.1,0.2,0.308,0.0,0.625,0,0,0,0,0,0,0,0,0
Ralph Drollinger,1980,1980,1,0,1,0,6,15,19.0,14,1,2,2.5,3.2,2.3,0.2,0.3,0.5,0.0,0.25,0,0,0,0,0,0,0,0,0
A.J. Guyton,2000,2002,3,0,0,1,80,442,80.0,147,20,12,5.5,1.0,1.8,0.2,0.2,0.377,0.378,0.822,0,0,0,0,0,0,0,0,0
James Collins,1997,1997,1,0,1,0,23,59,14.0,3,6,3,2.6,0.6,0.1,0.3,0.1,0.382,0.45,0.571,0,0,0,0,0,0,0,0,0
Rodrick Rhodes,1997,1999,3,0,1,0,72,380,88.0,121,69,12,5.3,1.2,1.7,1.0,0.2,0.347,0.2,0.62,0,0,0,0,0,0,0,0,0
Gary Freeman,1970,1970,1,1,0,0,52,167,106.0,35,0,0,3.2,2.0,0.7,0.0,0.0,0.515,0.0,0.725,0,0,0,0,0,0,0,0,0
Willie Williams,1970,1970,1,1,0,0,25,23,23.0,8,0,0,0.9,0.9,0.3,0.0,0.0,0.238,0.0,0.6,0,0,0,0,0,0,0,0,0
Randolph Childress,1995,1996,2,0,1,0,51,124,25.0,49,17,1,2.4,0.5,1.0,0.3,0.0,0.328,0.273,0.8,0,0,0,0,0,0,0,0,0
Don Ford,1975,1981,7,1,0,0,474,3016,1691.0,647,0,0,6.4,3.6,1.4,0.0,0.0,0.464,0.0,0.773,0,0,0,0,0,0,0,0,0
Yogi Ferrell,2016,2020,5,0,0,1,259,1994,537.0,601,167,29,7.7,2.1,2.3,0.6,0.1,0.42,0.365,0.835,0,0,0,0,0,0,0,0,0
Isaac Humphries,2018,2018,1,0,0,1,5,15,11.0,0,1,0,3.0,2.2,0.0,0.2,0.0,0.286,0.273,0.0,0,0,0,0,0,0,0,0,0
Blaine Denning,1952,1952,1,1,0,0,1,5,4.0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0,0,0,0,0
David Vaughn,1995,1998,4,0,1,0,118,341,361.0,36,31,48,2.9,3.1,0.3,0.3,0.4,0.423,0.0,0.638,0,0,0,0,0,0,0,0,0
Mel Turpin,1984,1989,6,0,1,0,361,3071,1655.0,183,155,348,8.5,4.6,0.5,0.4,1.0,0.516,0.111,0.777,0,0,0,0,0,0,0,0,0
Tom Hovasse,1994,1994,1,0,1,0,2,0,0.0,0,1,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Gene Shue,1954,1963,10,1,0,0,699,10068,2855.0,2608,0,0,14.4,4.1,3.7,0.0,0.0,0.396,0.0,0.806,0,0,0,2,5,0,0,0,0
John Jenkins,2012,2018,7,0,0,1,171,855,250.0,138,31,14,5.0,1.5,0.8,0.2,0.1,0.441,0.367,0.847,0,0,0,0,0,0,0,0,0
Cheikh Samb,2007,2008,2,0,0,1,22,22,31.0,1,4,12,1.0,1.4,0.0,0.2,0.5,0.25,0.0,0.444,0,0,0,0,0,0,0,0,0
Mark Jones,2004,2004,1,0,0,1,10,23,13.0,6,5,2,2.3,1.3,0.6,0.5,0.2,0.29,0.0,0.5,0,0,0,0,0,0,0,0,0
Jamie Feick,1996,2000,5,0,1,0,201,911,1437.0,139,117,90,4.5,7.1,0.7,0.6,0.4,0.424,0.4,0.629,0,0,0,0,0,0,0,0,0
Andris Biedrins,2004,2013,10,0,0,1,516,3247,3631.0,467,331,580,6.3,7.0,0.9,0.6,1.1,0.594,0.0,0.5,0,0,0,0,0,0,0,0,0
Dick Van Arsdale,1965,1976,12,1,0,0,921,15079,3807.0,3060,0,0,16.4,4.1,3.3,0.0,0.0,0.464,0.0,0.79,0,0,0,0,3,1,0,0,0
Lance Blanks,1990,1992,3,0,1,0,142,289,110.0,117,39,8,2.0,0.8,0.8,0.3,0.1,0.436,0.253,0.667,0,0,0,0,0,0,0,0,0
Jonathan Kerner,1998,1998,1,0,1,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
